chunk,r_best,r_exec,regret
0,1.1094905138015747,-1.3598737948446173,2.469364308646192
1,1.2525242567062378,0.8551326960610746,0.39739156064516323
2,1.262346540266579,-0.09394856155597173,1.3562951018225506
3,0.627730667591095,-1.0233872088559246,1.6511178764470196
4,1.268551355712769,-0.08378192682198543,1.3523332825347545
5,0.7765510086336174,-0.33029024594609335,1.1068412545797108
6,1.4168195724487305,0.6298855459778518,0.7869340264708786
7,1.258440027423887,0.3993269635363871,0.8591130638874999
8,1.420853640741281,0.48866121262451445,0.9321924281167666
9,1.4200078666309413,0.5078673122908783,0.9121405543400629
10,1.4200076100352468,-0.18130163991499626,1.601309249950243
11,1.418440510470301,-0.9483041705668726,2.3667446810371735
12,1.2600923776626587,0.1938425663106096,1.066249811352049
13,1.420420560992148,1.0119095179605646,0.4085110430315835
14,1.2619544667155398,0.24685563490959947,1.0150988318059404
15,1.420420560992148,0.6533345126795245,0.7670860483126236
16,1.2716037034988403,-1.0096858970118414,2.2812896005106817
17,1.263457238607509,-0.730688901361035,1.994146139968544
18,1.4221239588450576,0.045441624570838446,1.3766823342742192
19,1.1121768951416016,-0.8409753399758213,1.9531522351174229
20,0.2248421609401703,-0.2865423328985688,0.5113844938387391
21,1.426471471786499,0.5918923340742323,0.8345791377122668
22,1.2633705139160156,-0.4986072468014419,1.7619777607174576
23,1.2656269073486328,0.3536156376930239,0.9120112696556089
24,1.2768391370773315,0.038266942477474086,1.2385721945998576
25,1.4231262497673018,0.37339672055735007,1.0497295292099518
26,1.4263581037521362,-0.5238567872577589,1.950214891009895
27,1.4255528450012207,0.9005546523666214,0.5249981926345993
28,1.427877426147461,0.12806953460952822,1.2998078915379327
29,1.429431676864624,-0.13660497985795433,1.5660366567225783
30,0.8743579626465472,-0.42971540233742445,1.3040733649839718
31,1.2694320796079224,-0.5212012589399073,1.7906333385478297
32,1.276145260588459,-0.5984685001115047,1.8746137606999635
33,0.8735527992248535,-0.6316127936659071,1.5051655928907606
34,0.784799337387085,-0.6807581365426383,1.4655574739297232
35,1.4271171215939449,0.12418526533762968,1.3029318562563152
36,0.7900573306996398,-0.6665346827566188,1.4565920134562584
37,1.2685777004927643,-0.10880814702420238,1.3773858475169667
38,1.274628758430481,-0.7083720328396883,1.9830007912701693
39,-0.1668732839754592,-0.9812745282347178,0.8144012442592586
40,1.4331268072128296,0.39692757877820584,1.0361992284346238
41,1.2731268405914309,1.1049037820807022,0.16822305851072872
42,1.433818615792246,-0.23815883163763343,1.6719774474298794
43,1.4338226337369426,-0.11815481303534522,1.5519774467722878
44,-0.0155665483325719,-0.7003518523130654,0.6847853039804935
45,1.2854444007112522,0.20051535496497067,1.0849290457462815
46,1.274922013282776,-0.6174713752322128,1.8923933885149888
47,1.284704589604837,-0.15591400403068073,1.4406185936355178
48,1.434190534462048,0.17918346901026774,1.2550070654517802
49,1.1429224049189095,0.21390930076956635,0.9290131041493431
50,1.287673870541212,0.2827097292934801,1.004964141247732
51,1.4356735944747925,0.4971134645338416,0.938560129940951
52,1.274922013282776,0.5996413233680509,0.6752806899147252
53,1.2890872072432935,0.0878707990307955,1.201216408212498
54,0.8836736083030701,0.05248628003882501,0.831187328264245
55,1.2832110417935447,0.5301248158839479,0.7530862259095968
56,0.2356249587798325,-1.0223884729789892,1.2580134317588216
57,1.2756226062774658,0.14337568046560847,1.1322469258118573
58,1.438385009765625,0.1762631629855398,1.2621218467800852
59,1.4383820295333862,-0.49226162732720224,1.9306436568605885
60,1.4397729635238647,-0.1858508382164513,1.625623801740316
61,1.4349293828127676,-0.461554849452145,1.8964842322649127
62,1.437724232673645,0.36943316734067777,1.0682910653329674
63,1.129720495148576,-0.09214839702950313,1.2218688921780791
64,1.0310947968975746,-0.12040987155004265,1.1515046684476171
65,1.4405225837501936,-0.16436105665577014,1.6048836404059637
66,1.4435023069381714,1.1638723999739036,0.2796299069642678
67,1.4435385641294105,-0.3458333543543292,1.7893719184837398
68,1.1495252847671509,0.029952524937453085,1.1195727598296978
69,-0.1518814198540787,-0.8055139916318621,0.6536325717777834
70,1.290014031071066,0.4292633300033547,0.8607507010677112
71,1.2815253734588623,0.3721617549300504,0.9093636185288119
72,1.4415248949313026,0.4559128321504805,0.9856120627808221
73,1.1314067840576172,-0.6498011107838002,1.7812078948414174
74,1.439408589794739,0.6615379529660527,0.7778706368286864
75,1.2808414697647097,-0.6595006921402161,1.9403421619049257
76,1.4436567022857123,0.5637303616287109,0.8799263406570014
77,1.443658834242023,-0.305710948881016,1.749369783123039
78,1.2808411390504024,0.3835118443712926,0.8973292946791098
79,1.4372517228135029,-0.1475164174685077,1.5847681402820106
80,-0.2961655476149138,-1.6797675191213763,1.3836019715064625
81,0.7958640155700861,-1.256244377591098,2.052108393161184
82,1.2801320552825928,0.5016796452198268,0.778452410062766
83,0.6530121564865112,-0.2435088938737177,0.896521050360229
84,1.4422614574432373,-0.40735305512934616,1.8496145125725834
85,1.4450121348058778,0.8063744043764645,0.6386377304294133
86,1.44367778301239,0.5498114466148165,0.8938663363975734
87,1.443677934179361,0.023033794633194837,1.4206441395461662
88,1.2942612603099315,0.031658753501592196,1.2626025068083393
89,0.6577245033256054,-0.4357757339990215,1.0935002373246268
90,1.283680934779846,0.05597742493005908,1.2277035098497868
91,1.4450116286545294,-0.03438281486684214,1.4793944435213715
92,1.4478942735239937,0.4510734932999224,0.9968207802240713
93,0.2450110465288162,-1.0967834099071827,1.341794456435999
94,1.136587654581379,0.3789549203437367,0.7576327342376422
95,1.1347252130508425,0.2570538139940457,0.8776713990567968
96,1.444193513596688,0.8374335775131854,0.6067599360835025
97,1.449080499157401,0.16003571377556675,1.289044785381834
98,1.2969549894332886,0.8591553740818693,0.4377996153514193
99,1.4434319734573364,0.5505089362809349,0.8929230371764015
100,1.286362701728749,0.7060133058916077,0.5803493958371412
101,1.2827253341674805,0.9178648983373593,0.3648604358301212
102,1.282725214958191,-0.19565367203236925,1.47837888699056
103,0.2427253127098083,-0.6406122742110381,0.8833375869208464
104,0.5129548552845966,-1.4487647380007898,1.9617195932853864
105,1.4456324577331543,0.21756904739308247,1.2280634103400718
106,1.444193720817566,0.3439619103327226,1.1002318104848432
107,0.8084710836410522,0.3567169209037998,0.45175416273725244
108,1.2904765838401078,-0.6780765515237983,1.968553135363906
109,1.448287642613564,-0.04556166216095468,1.4938493047745187
110,1.2882875405469578,0.7285628894019569,0.5597246511450009
111,0.8082877446759891,-0.5325096124098476,1.3407973570858367
112,1.4496652401535588,0.37817585470851084,1.071489385445048
113,1.4489280202719426,0.18786347531066083,1.2610645449612816
114,1.4503313302993774,0.1553696962427374,1.29496163405664
115,1.4489271653948532,0.10606214291176663,1.3428650224830867
116,1.4503313302993774,-0.6033790194894668,2.0537103497888443
117,0.8096643806772679,-0.10210707211765997,0.9117714527949279
118,-0.148980077765112,-0.4236728338307977,0.27469275606568566
119,1.4510275403308115,0.6136822764693932,0.8373452638614183
120,0.8096644878387451,-1.3668862889131321,2.1765507767518772
121,1.4446236064418203,0.3177412212358675,1.1268823852059529
122,1.450573205947876,-0.47827427654717153,1.9288474824950474
123,1.292067527770996,0.29917089853857703,0.9928966292324191
124,1.450570821762085,0.3412084945167097,1.1093623272453752
125,0.2520650971143508,-0.6702699635923899,0.9223350607067407
126,1.2949443195726402,0.38077865424777285,0.9141656653248673
127,1.4535334655809995,0.6242121964451137,0.8293212691358858
128,1.0042771242537718,-0.08329155522657823,1.08756867948035
129,1.4527873992919922,0.5714803025291256,0.8813070967628666
130,1.451316749902375,-0.05150579603526012,1.502822545937635
131,1.4527933597564695,0.5310544854056751,0.9217388743507944
132,1.2884905604977228,-0.04844273338737256,1.3369332938850953
133,0.2513190899177617,-0.6398751555515447,0.8911942454693065
134,1.2904690855326295,-0.6070055542315144,1.8974746397641438
135,1.0010358456806965,0.34467044836889044,0.656365397311806
136,1.1450358629226685,0.5348767169598256,0.6101591459628428
137,0.2559295676039322,-0.15728597620950355,0.4132155438134357
138,1.2916107177734375,-1.0132878159368415,2.304898533710279
139,1.4559276477466945,0.5650394544509812,0.8908881932957132
140,1.29593026638031,0.544242025709161,0.751688240671149
141,1.2974892854690552,0.8242669768450778,0.4732223086239774
142,1.294497160778317,0.37449250999635164,0.9200046507819652
143,1.4530358456806969,-0.9421576816396324,2.3951935273203295
144,0.8144959807395935,-0.21910867562431177,1.0336046563639052
145,0.8144959807395935,0.04591479672486605,0.7685811840147274
146,1.4508562151013362,0.07500291282585562,1.3758533022754806
147,1.3085749415021906,0.06420356923948059,1.2443713722627099
148,1.4565749415021907,-0.24566549214000383,1.7022404336421946
149,0.2594569027423858,-0.7378890059427679,0.9973459086851537
150,1.456565642308697,-0.7053332927891617,2.1618989350978586
151,1.2994568889757154,0.17190713378947292,1.1275497551862426
152,1.2980247022412916,-0.29759802124116097,1.5956227234824527
153,0.8194582123689156,-0.5981113192156366,1.4175695315845522
154,1.298024577731221,-0.14079813977338246,1.4388227175046033
155,1.4594568014144895,-0.41311662387036285,1.8725734252848523
156,1.2973122596740725,-0.8690828148793195,2.166395074553392
157,1.4579101815564666,0.3606009013168355,1.0973092802396311
158,1.3009647238374975,0.4168051936520438,0.8841595301854537
159,1.299363780358312,-0.14159654771430094,1.4409603280726129
160,-0.1374834922891618,-0.5409632661349532,0.40347977384579137
161,0.0129647238374979,-0.3249896208951032,0.3379543447326011
162,1.3009643617745996,-0.22287537369440757,1.5238397354690072
163,-0.1359070837497711,-0.5838796120816241,0.44797252833185297
164,1.30594544678537,0.13400441004044916,1.1719410367449208
165,1.305136799812317,0.4948508509944565,0.8102859488178604
166,1.3040508579764514,0.3670058436198947,0.9370450143565567
167,1.468854546546936,0.34811209198128223,1.120742454565654
168,0.9150670170783995,0.251740892661218,0.6633261244171815
169,0.8288593292236328,-0.44705567167045324,1.275915000894086
170,1.465528532483536,0.7615422297232933,0.7039863027602428
171,1.3055234180439736,0.1535371157061982,1.1519863023377754
172,1.303302764892578,0.1681333832665794,1.1351693816259985
173,1.473103290527653,-0.4867150752075694,1.9598183657352224
174,1.4786986335881789,0.17031698984758373,1.308381643740595
175,1.474786330845172,0.19953547201391258,1.2752508588312594
176,1.4712808257934578,0.4828469532761945,0.9884338725172632
177,1.3109411001205444,-0.22596652897688427,1.5369076290974286
178,0.2791236937046051,-1.1936425364948076,1.4727662301994127
179,1.4775123671941095,0.4640209041811028,1.0134914630130067
180,0.8338552117347717,0.4134408884984457,0.42041432323632605
181,1.3176695108413696,0.08822658978493184,1.2294429210564377
182,1.4800702333450315,0.5476779705775288,0.9323922627675028
183,-0.1208649565861461,-1.2148501508601566,1.0939851942740104
184,1.3229226228436133,-0.18345972901943233,1.5063823518630457
185,-0.5082248449325562,-2.3719619755406045,1.8637371306080484
